"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11","X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11","X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
54.162529,23.923985,53.724953,40.694244,35.935898,32.519684,56.207386,22.717348,16.756645,77.006889,40.704483,23.671183,24.777584,29.794102,60.615032,23.345745,64.506714,61.350807,61.006008,59.630775,61.290874,49.012161,43.846359,11.301826,6.055876,44.948807,81.843018,76.886681,37.538933,30.114159,41.056976,49.781563,21.856968,59.283298,11.610619,41.488377,58.969738,20.504068,46.220844,25.30654,52.849945,27.725451,53.496239,28.647474,23.740088,60.119427,27.362381,69.08226,52.918861,23.981503,15.029066,22.765062,24.057457,23.729696,40.650299,27.968826,16.368839,11.197217,56.068615,48.79274,17.816927,22.44655,44.142925,30.363596,44.453167,29.916613,13.167994,50.64724,45.462967,60.438004,59.746262,63.941685,21.832388,41.601807,34.701653,33.508224,53.907265,34.363972,45.549995,33.814354,48.444035,28.008501,36.026123,43.327644,42.775536,11.281236,63.27692,21.536615,70.773026,24.274176,28.982002,42.027897,51.661369,43.483513,33.518299,37.334225,19.202892,28.075474,11.035563,51.570484
53.607952,23.960455,53.541969,37.706909,34.894608,32.501301,53.991631,22.490973,16.407278,76.651604,37.95237,22.632896,25.906601,29.881645,59.693108,23.335529,63.14719,62.161781,62.366123,59.671234,61.18943,49.842674,44.187138,11.27881,4.676444,43.997803,81.32515,76.296631,37.375702,28.881952,40.631874,49.156788,21.68178,60.608013,11.497821,41.526001,58.760902,20.534157,47.59203,24.912706,53.005291,27.591278,53.554543,28.300488,22.413561,60.290703,27.362909,69.512444,53.575909,23.195709,14.081164,22.79657,24.604286,23.477943,38.401814,30.603558,16.530931,10.718631,55.750793,46.866085,17.49902,22.825537,44.636253,29.659246,44.898643,29.869774,12.691292,48.749485,44.832447,60.17337,60.531651,62.70533,21.300125,41.348907,34.540714,33.442215,53.707565,34.592003,43.396725,33.674423,48.268951,27.819481,35.07756,43.216854,42.454155,11.263123,63.45533,24.195328,70.304482,24.055902,29.2882,40.678581,51.744003,42.878998,33.540249,37.306698,18.973364,32.931515,10.287077,51.200871
53.039169,24.004658,53.358837,35.218639,33.896164,32.4855,51.42635,22.294626,16.044006,76.254288,35.470634,21.835304,27.816654,29.977325,58.690666,23.334591,61.630543,62.725021,63.386108,59.580921,61.08691,50.640152,44.476254,11.259394,3.582154,43.011745,80.752548,75.624184,37.226685,27.73867,39.988392,48.570625,21.527504,62.025578,11.401674,41.428192,58.513718,20.58954,48.983387,24.356493,53.163902,27.650518,53.605461,27.984648,21.083366,60.429771,27.362539,69.865318,53.973736,22.481342,13.192602,23.311077,25.164736,23.25276,37.26334,32.629311,16.773977,10.321045,55.415962,44.163319,17.11204,23.47929,45.037987,28.967295,45.389816,29.805788,12.368239,46.997463,44.63155,59.899826,61.287437,61.322685,20.787365,41.088303,34.392979,33.360523,53.509552,34.863762,41.222054,33.51326,48.153721,27.632128,34.942268,43.076782,42.6875,11.308782,63.610794,27.081942,69.796684,23.852371,29.691832,39.192936,51.802109,42.300522,33.530083,37.288139,18.768539,37.412289,9.586189,50.789581
52.452682,24.084967,53.144817,33.452881,32.948231,32.469658,48.477364,22.129749,15.679557,75.825279,33.321171,21.353043,30.409866,30.078512,57.554371,23.335459,60.022118,63.08363,64.1297,59.476265,60.965111,51.423462,44.71973,11.243294,2.779812,41.997448,80.115242,74.874062,37.093651,26.709999,39.149414,48.021549,21.4009,63.491932,11.321164,41.232162,58.229961,20.665535,50.29644,23.463537,53.325237,27.904331,53.648029,27.689686,19.76882,60.533337,27.363163,70.129356,54.138809,21.849054,12.365731,24.233685,25.719954,23.092493,37.281853,33.897655,17.081369,10.010584,55.062279,40.779251,16.712465,24.095655,45.350021,28.272326,45.938461,29.734539,12.198233,45.533333,44.865543,59.594902,62.00771,59.783875,20.299112,40.8246,34.251808,33.260483,53.310741,35.172688,39.097275,33.337894,48.104877,27.448435,35.460171,42.903862,43.409676,11.409399,63.737167,30.11894,69.285713,23.657278,30.182079,37.593571,51.834152,41.755329,33.485542,37.276211,18.587118,40.732975,9.027966,50.34304
51.844776,24.219337,52.87299,32.596817,32.05381,32.452496,45.160172,21.99003,15.32801,75.375633,31.542147,21.238134,33.526478,30.173164,56.219971,23.332188,58.387882,63.264793,64.692902,59.383297,60.807243,52.195019,44.942661,11.230882,2.268593,40.965828,79.425301,74.049797,36.978191,25.817425,38.166531,47.509277,21.30689,64.950111,11.257189,40.95895,57.912937,20.754457,51.387405,22.178387,53.490543,28.407637,53.681793,27.407246,18.488743,60.597652,27.363504,70.326256,54.101196,21.306059,11.597687,25.436649,26.256634,23.013493,38.3297,34.483521,17.437235,9.781017,54.687698,36.856049,16.338421,24.446182,45.580124,27.561972,46.5495,29.667919,12.138632,44.471848,45.477009,59.250774,62.681244,58.082127,19.839853,40.564766,34.1092,33.136707,53.108948,35.507084,37.104671,33.156509,48.127762,27.269291,36.359734,42.699406,44.523888,11.551209,63.825676,33.218269,68.775406,23.466784,30.737728,35.918987,51.838104,41.245365,33.407345,37.2673,18.427059,42.407814,8.732244,49.867641
51.212006,24.404341,52.526855,32.771461,31.21269,32.433929,41.578819,21.865894,15.003612,74.913635,30.154411,21.504084,36.9702,30.24896,54.605366,23.321445,56.78159,63.284046,65.152657,59.241352,60.605167,52.936165,45.172596,11.222926,2.040092,39.930763,78.699852,73.153664,36.881462,25.083273,37.124905,47.034046,21.247696,66.335144,11.21144,40.616001,57.566872,20.846514,52.19318,20.605391,53.662941,29.196684,53.706718,27.131792,17.266068,60.618908,27.359079,70.487747,53.892303,20.856037,10.881247,26.757992,26.765493,23.001106,40.150116,34.655785,17.827242,9.62394,54.29007,32.577782,16.000771,24.444193,45.738754,26.829714,47.219383,29.613867,12.119619,43.906033,46.371696,58.866325,63.296516,56.216774,19.413013,40.311962,33.95673,32.986252,52.902912,35.849968,35.33194,32.977711,48.225384,27.094488,37.342953,42.465027,45.905434,11.721048,63.869778,36.27879,68.226959,23.279684,31.327234,34.222649,51.816631,40.767357,33.299053,37.256855,18.28565,42.275856,8.818219,49.367706
50.552189,24.618914,52.102505,34.012127,30.423849,32.41478,37.964657,21.750069,14.721097,74.441597,29.16853,22.107386,40.535732,30.301025,52.631939,23.30275,55.234314,63.151237,65.541252,58.964783,60.359779,53.611782,45.42981,11.219838,2.078769,38.907951,77.954079,72.186981,36.803928,24.53134,36.138733,46.595356,21.222656,67.580093,11.185328,40.204208,57.195732,20.931589,52.761292,18.969301,53.846821,30.226706,53.722744,26.859615,16.131998,60.59399,27.343699,70.633812,53.54475,20.499666,10.204514,28.025524,27.239004,23.01778,42.420227,34.731312,18.238804,9.537253,53.867184,28.161789,15.687163,24.129585,45.835155,26.075905,47.937458,29.575228,12.070044,43.904278,47.454765,58.44199,63.844158,54.196129,19.020653,40.061283,33.786728,32.808811,52.692532,36.183647,33.864952,32.80965,48.397449,26.923023,38.172112,42.201279,47.414131,11.909769,63.870945,39.19141,67.57,23.09712,31.912146,32.568672,51.776882,40.313286,33.166965,37.240162,18.159428,40.448528,9.375172,48.844368
49.866154,24.837849,51.607613,36.262062,29.687799,32.39637,34.683411,21.641327,14.496821,73.955681,28.590887,22.933258,44.028175,30.331144,50.241974,23.277958,53.75124,62.875847,65.851349,58.502563,60.075233,54.178551,45.725639,11.221171,2.362804,37.913445,77.19754,71.150749,36.745121,24.183857,35.341347,46.191708,21.228594,68.62336,11.179773,39.724331,56.801991,21.00112,53.186001,17.508837,54.046726,31.360598,53.729279,26.58745,15.128162,60.520813,27.311577,70.771301,53.092678,20.23535,9.548997,29.083239,27.669428,23.022194,44.806034,34.873497,18.661137,9.525331,53.416885,23.847269,15.386807,23.60465,45.87421,25.30706,48.689445,29.550919,11.943651,44.485435,48.655457,57.985268,64.31723,52.040707,18.663258,39.800037,33.593456,32.608044,52.478657,36.495007,32.779636,32.659317,48.639992,26.753485,38.717216,41.910587,48.917839,12.112022,63.836979,41.851871,66.720329,22.921658,32.453712,31.024227,51.726288,39.871082,33.019333,37.213341,18.044205,37.235397,10.438541,48.295715
49.159637,25.043255,51.060055,39.378647,29.006973,32.380157,32.185406,21.545162,14.347531,73.448723,28.428726,23.816799,47.270885,30.344597,47.393623,23.250353,52.316776,62.470707,66.054276,57.854141,59.755875,54.592522,46.062206,11.225814,2.865335,36.961468,76.431587,70.046318,36.703526,24.05867,34.870193,45.821491,21.260506,69.416763,11.195737,39.180191,56.386238,21.049328,53.535942,16.371828,54.266483,32.395973,53.724983,26.312502,14.30608,60.397511,27.259159,70.90239,52.570362,20.059824,8.888832,29.819103,28.04814,22.98666,47.016548,35.021286,19.085123,9.591656,52.93716,19.880938,15.125283,22.975574,45.855072,24.533615,49.461258,29.536604,11.735806,45.577728,49.929569,57.520161,64.710556,49.786869,18.339481,39.514713,33.374084,32.394939,52.262447,36.776608,32.133366,32.53212,48.945213,26.584494,38.956417,41.59639,50.316109,12.324198,63.777813,44.175686,65.591019,22.755672,32.920944,29.65029,51.671185,39.425968,32.864735,37.174271,17.935417,33.055164,11.977555,47.717846
48.444157,25.226435,50.483597,43.15041,28.383324,32.367397,30.913347,21.471939,14.286841,72.913551,28.693987,24.595694,50.105751,30.346621,44.068947,23.223606,50.904774,61.953804,66.117744,57.040741,59.409153,54.81702,46.437263,11.232422,3.556026,36.061893,75.65493,68.875656,36.676624,24.169928,34.841743,45.483986,21.3123,69.932343,11.234855,38.579014,55.947769,21.073668,53.828228,15.591696,54.508644,33.117573,53.70797,26.034201,13.724065,60.221161,27.186163,71.029022,52.00901,19.968637,8.194377,30.189991,28.366554,22.903404,48.868954,34.991459,19.502718,9.730073,52.426212,16.499456,14.979199,22.330048,45.771736,23.766829,50.241291,29.525475,11.483564,46.986675,51.246445,57.087208,65.020119,47.489803,18.045973,39.197838,33.129173,32.189026,52.044743,37.025227,31.955908,32.431797,49.301079,26.415211,38.945057,41.261002,51.549778,12.542888,63.706352,46.108608,64.097816,22.599707,33.296516,28.492493,51.617397,38.962879,32.710049,37.123199,17.828562,28.343229,13.896664,47.106316
47.736031,25.382475,49.900913,47.322052,27.814129,32.358883,31.201931,21.433546,14.321527,72.345039,29.40485,25.151291,52.392853,30.334841,40.308689,23.200829,49.489098,61.347527,66.018265,56.074577,59.045456,54.830715,46.852451,11.239754,4.402818,35.218342,74.862648,67.641159,36.661144,24.532049,35.312927,45.179039,21.377453,70.166077,11.299605,37.930779,55.485485,21.074682,54.048756,15.156704,54.774094,33.374813,53.676201,25.756136,13.441857,59.986809,27.095655,71.151123,51.433647,19.95665,7.439307,30.233274,28.618038,22.780087,50.304852,34.636913,19.905983,9.920938,51.882519,13.909536,15.050781,21.734486,45.61478,23.016344,51.020782,29.509951,11.249229,48.400429,52.574825,56.727299,65.243141,45.224842,17.777456,38.848339,32.862648,32.012531,51.825665,37.240482,32.240685,32.360493,49.690395,26.245729,38.769028,40.90834,52.594296,12.764595,63.634552,47.629326,62.174244,22.452087,33.577785,27.573326,51.569183,38.469784,32.559063,37.062885,17.719517,23.491285,16.050741,46.457146
47.054085,25.504158,49.330154,51.622662,27.287912,32.354881,33.178524,21.439598,14.449103,71.740448,30.583603,25.420565,54.013474,30.295658,36.256351,23.183725,48.050594,60.675819,65.747337,54.954098,58.674522,54.632526,47.312668,11.246904,5.373726,34.428066,74.03611,66.345299,36.653587,25.162804,36.242195,44.905155,21.449478,70.138428,11.392955,37.247738,54.998638,21.055508,54.187359,15.070068,55.061695,33.143524,53.627949,25.486198,13.513432,59.687309,26.993279,71.262245,50.861717,20.01836,6.608136,30.054811,28.79948,22.631182,51.333164,33.944736,20.286432,10.134323,51.304893,12.268597,15.413676,21.225668,45.37339,22.289341,51.793068,29.483524,11.093307,49.450886,53.875904,56.458702,65.378578,43.08699,17.527172,38.46978,32.581303,31.877533,51.604389,37.422848,32.93837,32.318874,50.089962,26.077297,38.50005,40.547497,53.4464,12.985978,63.55999,48.745968,59.799442,22.310467,33.773132,26.887362,51.527328,37.940769,32.412285,36.998123,17.60504,18.834326,18.270714,45.766766
46.416195,25.580593,48.787888,55.792068,26.783188,32.355206,36.668774,21.49445,14.657857,71.098602,32.249714,25.391813,54.874714,30.212578,32.189091,23.171818,46.580029,59.961586,65.314819,53.674721,58.308102,54.242123,47.815205,11.253089,6.438504,33.683891,73.140205,64.990929,36.650967,26.08098,37.46933,44.656956,21.522314,69.892975,11.517773,36.544144,54.487408,21.021214,54.251041,15.31699,55.368519,32.551998,53.56213,25.23403,13.979082,59.314068,26.886,71.349525,50.303204,20.14789,5.701457,29.793352,28.911674,22.47065,51.979206,33.0266,20.635572,10.336621,50.692493,11.670123,16.063196,20.801104,45.036842,21.591188,52.552837,29.442579,11.048696,49.820484,55.102108,56.266651,65.427452,41.186829,17.287453,38.071705,32.294113,31.778091,51.379082,37.570995,33.955498,32.306019,50.470715,25.912294,38.175446,40.191395,54.113853,13.204036,63.459381,49.490128,57.017986,22.173613,33.8964,26.401831,51.48999,37.377483,32.267712,36.934715,17.48349,14.661545,20.39175,45.030918
45.83564,25.602591,48.291298,59.601364,26.272348,32.35928,41.153427,21.596533,14.92968,70.418411,34.407856,25.092558,54.912201,30.080652,28.513641,23.162127,45.07822,59.225674,64.751717,52.24482,57.964684,53.692974,48.342968,11.257318,7.570042,32.977394,72.127594,63.582176,36.651329,27.297638,38.734577,44.423687,21.59075,69.493561,11.676368,35.835255,53.953556,20.978254,54.244568,15.804697,55.690674,31.861835,53.478409,25.006927,14.858031,58.858673,26.780746,71.400047,49.76123,20.338823,4.736028,29.577499,28.958549,22.307051,52.276615,32.031483,20.94676,10.496318,50.044857,12.137245,16.901241,20.424173,44.595314,20.92672,53.295906,29.387943,11.110002,49.358395,56.198711,56.113983,65.392281,39.640003,17.050434,37.668682,32.011341,31.692879,51.14698,37.681011,35.160137,32.318989,50.799625,25.754009,37.802364,39.851257,54.610256,13.416248,63.301479,49.910149,53.947155,22.041937,33.962219,26.063442,51.455288,36.788239,32.12191,36.878036,17.355425,11.220917,22.275208,44.243439
45.318241,25.568972,47.854443,62.864384,25.729704,32.366135,45.852161,21.74,15.24448,69.697525,37.032555,24.5772,54.089436,29.917122,25.71171,23.149862,43.554695,58.486992,64.105148,50.699863,57.660751,53.015953,48.86974,11.258225,8.745444,32.301964,70.939835,62.125813,36.653805,28.804365,39.74176,44.189674,21.65085,69.0177,11.870141,35.135254,53.400928,20.934158,54.149307,16.370058,56.023903,31.382898,53.377045,24.806606,16.142954,58.315041,26.683075,71.406998,49.232372,20.584408,3.738822,29.497162,28.945866,22.140717,52.277267,31.062948,21.217474,10.587864,49.361893,13.624085,17.764885,20.045317,44.039852,20.300936,54.019299,29.324656,11.241977,48.167725,57.110249,55.964485,65.276146,38.550915,16.809072,37.273529,31.743406,31.59094,50.90485,37.74839,36.39505,32.35239,51.043648,25.606197,37.369747,39.531651,54.952038,13.620896,63.067287,50.062988,50.787834,21.917017,33.983589,25.80925,51.422386,36.185497,31.971195,36.83168,17.223694,8.698579,23.81979,43.396198
44.861023,25.487335,47.485134,65.439201,25.138464,32.374477,49.94751,21.916836,15.584625,68.931519,40.053925,23.927792,52.395329,29.760702,24.24221,23.130138,42.02523,57.762974,63.418762,49.104259,57.394436,52.229088,49.36969,11.253852,9.946711,31.654757,69.512878,60.632515,36.65823,30.56344,40.239426,43.936649,21.700224,68.544144,12.099293,34.455002,52.835632,20.897352,53.934177,16.840839,56.363262,31.358191,53.258774,24.628983,17.798025,57.681488,26.596172,71.370522,48.706959,20.878376,2.738162,29.597971,28.879808,21.96262,52.041389,30.1817,21.450579,10.593232,48.643929,16.018866,18.482658,19.6278,43.362091,19.7185,54.721111,29.259146,11.400312,46.61068,57.794128,55.802338,65.082314,37.995754,16.558435,36.892479,31.499493,31.442291,50.649635,37.770741,37.496582,32.398552,51.175282,25.472548,36.86084,39.230335,55.155373,13.81737,62.762516,50.004356,47.827152,21.800755,33.971363,25.577433,51.390522,35.583408,31.81282,36.796623,17.092855,7.182908,24.96357,42.481159
44.452728,25.369379,47.187218,67.222923,24.492594,32.382866,52.812416,22.118183,15.938397,68.113495,43.351517,23.268347,49.84325,29.656296,24.430862,23.099751,40.508453,57.070259,62.709072,47.541367,57.137894,51.342278,49.823845,11.241733,11.161067,31.037128,67.800835,59.117355,36.664673,32.503239,40.095634,43.647339,21.738016,68.13755,12.362602,33.800907,52.265602,20.876842,53.581951,17.088078,56.702442,31.893183,53.124832,24.466993,19.761084,56.96183,26.520618,71.295883,48.170155,21.216158,1.757045,29.888632,28.765871,21.756441,51.605942,29.465343,21.653597,10.504003,47.891701,19.141979,18.925343,19.162125,42.554802,19.182402,55.399883,29.195917,11.553392,45.180466,58.236591,55.635342,64.814995,38.010239,16.29715,36.525459,31.286219,31.233345,50.378983,37.748352,38.31583,32.448696,51.178768,25.355982,36.265015,38.94244,55.233742,14.005879,62.417816,49.77961,45.408688,21.694489,33.934551,25.315149,51.358616,34.996498,31.645977,36.771236,16.968155,6.668662,25.682241,41.494328
44.075871,25.224642,46.961788,68.145645,23.794138,32.389931,54.113968,22.334547,16.30061,67.233978,46.763348,22.770361,46.473522,29.633543,26.379557,23.058195,39.021957,56.425468,61.961845,46.089912,56.844475,50.364197,50.223751,11.220007,12.380965,30.45372,65.799591,57.598774,36.672974,34.519798,39.355995,43.30957,21.764622,67.837456,12.65739,33.175121,51.699505,20.881504,53.09425,17.041792,57.033676,32.93996,52.97699,24.313801,21.94783,56.164303,26.455072,71.193237,47.604317,21.595768,0.811463,30.349001,28.608227,21.505802,50.986103,29.004982,21.836151,10.328723,47.106392,22.742245,19.026501,18.652756,41.614098,18.69305,56.053574,29.13636,11.694633,44.281174,58.46022,55.483063,64.481216,38.58363,16.028578,36.167339,31.106867,30.965214,50.091724,37.6838,38.737484,32.494709,51.055634,25.25783,35.585876,38.664333,55.197861,14.186286,62.074959,49.419407,43.875294,21.598339,33.880917,24.983402,51.326656,34.43948,31.472137,36.752132,16.854471,7.138116,25.988554,40.440353
43.709549,25.05776,46.803616,68.167366,23.04887,32.394581,53.803459,22.555182,16.670502,66.280716,50.110691,22.621136,42.358723,29.696022,29.915501,23.007639,37.579006,55.845646,61.150936,44.781044,56.471043,49.301701,50.572399,11.189219,13.603809,29.910398,63.539181,56.095745,36.682457,36.484417,38.256123,42.919453,21.781239,67.655029,12.979747,32.576641,51.145397,20.918816,52.478691,16.676859,57.347775,34.296593,52.817421,24.163605,24.255356,55.298779,26.397459,71.077774,46.993244,22.017517,-0.087769,30.936527,28.409769,21.205233,50.213642,28.803932,22.007563,10.099911,46.289658,26.509411,18.775696,18.093616,40.542122,18.248545,56.678623,29.079243,11.84095,44.076649,58.51606,55.362106,64.092247,39.657845,15.760928,35.811169,30.961338,30.638792,49.788475,37.58223,38.692146,32.530594,50.8283,25.177055,34.844913,38.395176,55.057934,14.356359,61.766392,48.941811,43.502201,21.51116,33.817635,24.560184,51.295765,33.927105,31.294682,36.735519,16.755604,8.626686,25.933109,39.335182
43.332882,24.870499,46.698448,67.277946,22.262533,32.396103,52.047176,22.767296,17.04899,65.238472,53.22739,22.956633,37.609745,29.826488,34.595535,22.952013,36.187309,55.347847,60.25956,43.577667,56.001125,48.146709,50.881748,11.153026,14.831449,29.411968,61.05019,54.624226,36.691891,38.256157,37.147446,42.482613,21.789427,67.577026,13.325012,32.002804,50.609531,20.993156,51.740726,15.991676,57.634182,35.624126,52.648537,24.010382,26.564377,54.374348,26.345716,70.966324,46.32822,22.482447,-0.933013,31.593399,28.172787,20.87001,49.348808,28.734177,22.1763,9.867325,45.443687,30.119997,18.203276,17.485233,39.348385,17.845728,57.269749,29.021156,12.018827,44.497631,58.465096,55.281471,63.662823,41.131809,15.505679,35.452183,30.846666,30.252245,49.472446,37.450768,38.159679,32.552887,50.540234,25.109947,34.080139,38.135967,54.826584,14.510063,61.503113,48.358387,44.43441,21.431532,33.751652,24.042196,51.265717,33.472595,31.118158,36.718517,16.674051,11.17825,25.601336,38.204998
42.928619,24.665886,46.625156,65.497864,21.438711,32.394173,49.144985,22.956236,17.435329,64.089264,55.980751,23.795795,32.381306,29.997704,39.770557,22.895655,34.850933,54.947224,59.290207,42.408245,55.452518,46.860237,51.167274,11.116865,16.069475,28.960608,58.337883,53.194298,36.700012,39.696976,36.352966,42.01321,21.79068,67.574165,13.688337,31.450741,50.095627,21.104204,50.88765,15.002188,57.881168,36.519024,52.472778,23.847353,28.742123,53.398952,26.297754,70.86924,45.61377,22.990057,-1.719673,32.254917,27.900181,20.536964,48.467812,28.641266,22.350437,9.676906,44.571255,33.306023,17.370661,16.888601,38.04892,17.481335,57.820599,28.956585,12.245444,45.326565,58.360851,55.245346,63.207874,42.872261,15.27485,35.088112,30.757669,29.807322,49.149841,37.296989,37.163837,32.559875,50.250748,25.050598,33.338608,37.887447,54.519753,14.636523,61.269753,47.680901,46.639652,21.359367,33.689495,23.444069,51.234623,33.083382,30.947502,36.69981,16.611124,14.760061,25.101124,37.081909
42.486557,24.45112,46.560677,62.877758,20.578796,32.388664,45.455978,23.10767,17.823643,62.813396,58.282787,25.024376,26.875135,30.180321,44.701145,22.842009,33.574253,54.653564,58.262791,41.227562,54.868752,45.394344,51.439919,11.085361,17.326338,28.555387,55.378468,51.80883,36.706318,40.68639,36.04705,41.531403,21.785994,67.610962,14.065151,30.91857,49.604706,21.246038,49.941078,13.750138,58.076645,36.648792,52.292423,23.668415,30.648499,52.380306,26.251198,70.780869,44.8699,23.536205,-2.447279,32.858883,27.596872,20.250395,47.654522,28.443806,22.537525,9.553359,43.675797,35.909885,16.367296,16.424334,36.663662,17.152929,58.324921,28.87866,12.515112,46.276886,58.239494,55.253387,62.739094,44.729298,15.078415,34.717079,30.687653,29.323532,48.828938,37.128529,35.761364,32.550304,50.023304,24.991968,32.663597,37.648521,54.154514,14.720104,61.024605,46.925854,49.891949,21.296658,33.636768,22.793997,51.202465,32.753582,30.787201,36.679462,16.567101,19.209663,24.541609,35.998188
42.006229,24.23723,46.486237,59.495804,19.684092,32.379414,41.34264,23.211271,18.200386,61.391045,60.098389,26.452135,21.336205,30.348001,48.691051,22.793047,32.364777,54.467712,57.206093,40.043732,54.302349,43.733871,51.699913,11.060321,18.612259,28.192551,52.133652,50.463978,36.711655,41.13343,36.246174,41.060009,21.775618,67.654488,14.45101,30.405956,49.135487,21.407461,48.942032,12.310644,58.209793,35.903519,52.109512,23.469929,32.146301,51.326599,26.203409,70.678108,44.128696,24.111755,-3.119875,33.355042,27.270939,20.04048,46.988209,28.133001,22.743715,9.497258,42.761475,37.895393,15.308146,16.209576,35.213337,16.85972,58.777702,28.7813,12.797709,47.072044,58.116886,55.298607,62.263729,46.551666,14.922778,34.335579,30.629166,28.851797,48.517803,36.953785,34.029831,32.522354,49.909302,24.926992,32.082047,37.414368,53.745903,14.741887,60.713535,46.115891,53.799789,21.246431,33.597725,22.126427,51.172852,32.455952,30.640562,36.6581,16.541388,24.216198,24.010559,34.980721
41.497868,24.035147,46.391876,55.454105,18.759398,32.366131,37.140568,23.26347,18.546576,59.804626,61.451954,27.912874,16.037121,30.482075,51.186409,22.749496,31.232477,54.379154,56.146866,38.862015,53.799656,41.902515,51.936905,11.041158,19.937937,27.865749,48.57616,49.150967,36.718136,40.985794,36.873753,40.621037,21.759302,67.68029,14.840465,29.914227,48.685123,21.573574,47.93821,10.796903,58.273819,34.473026,51.925884,23.250963,33.113758,50.245644,26.151848,70.534256,43.425529,24.702036,-3.745294,33.712486,26.934015,19.912956,46.502296,27.744066,22.973137,9.493319,41.833218,39.315769,14.327783,16.317848,33.717129,16.60342,59.175777,28.662722,13.050462,47.527237,57.99004,55.368843,61.785732,48.197758,14.810168,33.937542,30.57486,28.45929,48.222111,36.782063,32.057671,32.473484,49.933163,24.84952,31.59964,37.175735,53.305328,14.682708,60.292942,45.278248,57.873386,21.211363,33.57515,21.473724,51.150269,32.144077,30.509272,36.63591,16.532663,29.372553,23.559881,34.047089
