"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11","X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11","X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
31.549801,47.927788,47.607483,62.692814,59.090389,31.380222,28.390312,48.921284,25.351107,63.176334,73.944038,27.466051,39.967865,68.901474,20.812948,27.298252,55.016964,36.182388,19.464365,41.149036,26.690617,6.127168,26.594845,9.312876,NA,29.20496,41.800098,24.54895,46.736469,51.769489,30.676361,53.488613,40.642506,36.72966,23.303265,50.506969,31.054993,24.725424,9.85118,61.505856,50.377544,50.8269,56.463303,55.317245,23.798878,45.556797,25.348843,68.553993,36.715778,45.380028,16.26042,21.912741,63.847076,44.666401,39.636589,23.314817,25.28582,16.038811,32.741482,53.151154,40.329178,56.393101,19.605175,7.970806,22.483459,38.025879,47.302826,42.359154,16.619326,34.435677,36.931545,48.50922,50.493847,24.139763,44.991409,9.740077,64.749268,67.144669,47.774403,43.205952,63.106758,44.771202,31.484488,20.575397,65.427895,40.810825,23.359272,52.992783,59.927452,48.285561,59.529808,17.981087,29.740971,37.322044,43.705826,57.224308,50.040562,24.919947,22.434551,47.125683
29.521921,48.185936,47.916367,63.120377,59.044773,31.440348,28.444496,48.418083,24.765129,63.422691,73.890976,25.494436,40.039047,69.056473,20.814566,27.268034,54.641319,38.106052,19.555321,41.105053,26.922552,6.111692,26.601316,9.336967,NA,30.434,41.910267,23.545431,46.59058,51.548515,31.08025,52.393387,40.14455,36.795139,23.557369,50.091644,29.542936,24.695745,9.844337,61.443378,50.40947,50.932178,56.26009,55.339752,23.92911,45.767536,25.418297,68.16964,36.505459,45.609161,14.89782,21.951269,63.777775,43.623299,39.816998,23.359577,24.893299,16.166187,32.010792,53.036148,40.344219,56.748741,19.619089,7.442781,22.679289,38.300083,47.513115,42.515457,16.793642,34.262829,37.49609,48.852505,50.238693,23.975107,44.571251,9.709719,64.520317,67.213455,48.047245,42.862427,63.427921,44.395447,31.471649,20.583771,65.655266,40.168434,25.836226,52.218708,59.965141,47.728981,59.635139,17.375755,29.35387,36.832642,43.395733,56.972183,49.485638,25.034201,23.771397,46.679516
27.58419,48.447117,48.225239,63.559116,59.010628,31.504492,28.497353,47.908592,24.361992,63.668015,73.820755,23.72142,40.122997,69.195648,20.825388,27.238796,54.069984,40.184422,19.648762,41.058113,27.156015,6.097261,26.609865,9.360725,NA,31.770624,42.02338,22.720968,46.445511,51.320145,31.484928,51.161446,39.643528,36.863575,23.838333,49.67091,28.134319,24.668875,9.836562,61.383072,50.435238,51.034481,56.056103,55.336334,24.055492,45.979374,25.493185,67.756081,36.401062,45.796318,13.702476,21.921728,63.674595,42.605259,39.993862,23.404013,24.531855,16.296476,31.295143,52.912552,40.363163,57.094151,19.633501,6.974454,22.883896,38.578239,47.723064,42.669533,17.089069,34.089653,38.21909,49.191849,49.984894,23.921629,44.150677,9.775048,64.294281,67.287323,48.33395,42.514389,63.716206,44.024376,31.479572,20.705469,65.835426,39.519386,28.369932,51.395779,60.002148,47.16906,59.731678,16.848763,29.09403,36.303062,43.066086,56.699997,48.927723,25.147791,25.129652,46.202259
25.756155,48.711899,48.533791,64.00386,58.98534,31.571058,28.549231,47.395527,24.145964,63.912163,73.735458,22.169956,40.220955,69.318764,20.845335,27.208231,53.302872,42.388241,19.744349,41.007744,27.390663,6.0844,26.620312,9.384199,NA,33.20488,42.139004,22.086426,46.301212,51.084568,31.891495,49.811478,39.141285,36.935852,24.136007,49.246929,26.848801,24.642836,9.827804,61.326134,50.453785,51.133896,55.85207,55.307381,24.179304,46.192303,25.573479,67.312187,36.413517,45.947441,12.685059,21.828196,63.532673,41.624771,40.167694,23.447077,24.201452,16.429825,30.596226,52.780025,40.385933,57.42992,19.648573,6.570268,23.097374,38.85997,47.933052,42.821339,17.511448,33.916454,39.089741,49.529953,49.731697,23.984484,43.731716,9.932421,64.07119,67.365967,48.633663,42.161705,63.9743,43.658577,31.508726,20.940222,65.970482,38.864178,30.922636,50.525097,60.038754,46.606667,59.818859,16.404907,28.970837,35.74295,42.715519,56.406769,48.366669,25.261393,26.500069,45.691669
24.05508,48.980717,48.84164,64.449211,58.966496,31.638363,28.600489,46.881485,24.117304,64.154953,73.637344,20.857391,40.334156,69.425507,20.87414,27.174191,52.34145,44.686329,19.8417,40.953548,27.626204,6.073593,26.632441,9.407446,NA,34.72393,42.25666,21.651636,46.157696,50.841606,32.301174,48.363548,38.639698,37.011856,24.439939,48.821537,25.702404,24.615646,9.818021,61.273769,50.464691,51.230492,55.648827,55.253342,24.301945,46.406284,25.65892,66.837013,36.552788,46.068123,11.852665,21.676991,63.347755,40.695587,40.338974,23.487949,23.901884,16.566381,29.915499,52.63821,40.413189,57.756702,19.664509,6.235638,23.319633,39.144871,48.143513,42.970886,18.067663,33.743542,40.093052,49.869377,49.478298,24.167553,43.316456,10.177649,63.851151,67.448868,48.945381,41.804264,64.204666,43.298527,31.559416,21.287998,66.062943,38.203671,33.456661,49.609474,60.075237,46.042881,59.896046,16.049639,28.991854,35.162727,42.343365,56.091469,47.802189,25.375761,27.87483,45.146229
22.495628,49.25383,49.148266,64.88987,58.951939,31.704748,28.651466,46.368866,24.272148,64.396133,73.528664,19.795019,40.463806,69.515556,20.911352,27.134771,51.188862,47.046322,19.940416,40.895222,27.862425,6.065244,26.646017,9.430529,NA,36.312389,42.375851,21.425144,46.015015,50.590771,32.715237,46.838654,38.140644,37.090343,24.739922,48.396194,24.707434,24.585386,9.807161,61.22707,50.468147,51.324326,55.447281,55.174656,24.424938,46.621243,25.749008,66.329857,36.827442,46.163471,11.208937,21.476067,63.116447,39.832584,40.508095,23.526045,23.632813,16.706316,29.254145,52.486729,40.446308,58.0751,19.681572,5.977001,23.550406,39.432533,48.354908,43.118195,18.765284,33.571194,41.209923,50.212418,49.223877,24.473148,42.906952,10.506297,63.634354,67.535316,49.268017,41.441978,64.409561,42.944576,31.631756,21.748974,66.115692,37.539139,35.936275,48.653595,60.111851,45.478943,59.962467,15.788927,29.162523,34.57336,41.949734,55.753136,47.233891,25.491699,29.246885,44.56535
21.089624,49.531338,49.453011,65.320755,58.939796,31.768702,28.702438,45.859814,24.60251,64.635399,73.41153,18.987835,40.611031,69.588554,20.956335,27.088411,49.85001,49.435478,20.040102,40.832546,28.099213,6.059656,26.660809,9.453515,NA,37.952843,42.496098,21.413874,45.873268,50.331272,33.13488,45.258194,37.645935,37.168987,25.026491,47.971981,23.872507,24.550285,9.795151,61.186939,50.464855,51.415443,55.24839,55.071716,24.549917,46.837048,25.842995,65.790306,37.244339,46.238049,10.754337,21.234396,62.836433,39.051582,40.675297,23.56102,23.393799,16.849844,28.613062,52.325127,40.487247,58.385601,19.700087,5.801836,23.789255,39.722595,48.567673,43.263325,19.611946,33.39967,42.417446,50.560974,48.967663,24.901722,42.505161,10.913939,63.421036,67.624435,49.600441,41.074802,64.591026,42.596909,31.725679,22.32349,66.131973,36.872284,38.329395,47.664063,60.14883,44.916267,60.017216,15.629038,29.485844,33.986099,41.535526,55.391014,46.661301,25.610004,30.609192,43.94952
19.845922,49.813171,49.755054,65.737152,58.928463,31.828972,28.753571,45.356178,25.096416,64.872345,73.287704,18.434526,40.776836,69.644218,21.008293,27.033953,48.331589,51.821472,20.140381,40.765427,28.336565,6.057008,26.676605,9.476479,NA,39.626484,42.616943,21.622749,45.732594,50.062122,33.561134,43.643536,37.157295,37.244518,25.291315,47.549541,23.202742,24.508791,9.781887,61.153984,50.455856,51.503841,55.053112,54.944843,24.678612,47.053497,25.939898,65.218262,37.808369,46.295803,10.486545,20.96138,62.506626,38.368973,40.840656,23.592751,23.184345,16.997225,27.992847,52.152893,40.538258,58.688454,19.720428,5.718638,24.035599,40.014763,48.782169,43.406342,20.614439,33.229168,43.689377,50.916492,48.708961,25.451584,42.112862,11.396361,63.211479,67.715172,49.941463,40.702782,64.750908,42.255577,31.840944,23.012009,66.115356,36.205208,40.609001,46.649338,60.186394,44.356434,60.059208,15.576224,29.962072,33.412167,41.10244,55.004642,46.083881,25.7314,31.953985,43.300442
18.770355,50.099102,50.053455,66.134857,58.91658,31.884644,28.804882,44.859501,25.738171,65.106529,73.158485,18.127752,40.962044,69.68232,21.066301,26.970705,46.642059,54.173126,20.240934,40.693867,28.574579,6.057358,26.693237,9.499497,NA,41.313911,42.737984,22.054304,45.593147,49.782192,33.994709,42.015545,36.676315,37.312984,25.527435,47.129105,22.700008,24.459631,9.767243,61.12849,50.442329,51.589489,54.862366,54.79427,24.812805,47.27034,26.038538,64.614006,38.522247,46.340084,10.400882,20.666355,62.127304,37.801243,41.004082,23.621311,23.003939,17.148762,27.393814,51.969406,40.60154,58.983616,19.743023,5.736845,24.288721,40.308826,48.998627,43.547329,21.777567,33.059803,44.996822,51.279919,48.447193,26.118662,41.731606,11.949705,63.005947,67.806328,50.289841,40.326088,64.890839,41.920486,31.977182,23.815083,66.069656,35.540241,42.753998,45.61953,60.224739,43.80125,60.087219,15.636353,30.588427,32.862453,40.652954,54.593994,45.501091,25.856472,33.272221,42.621136
17.86578,50.388779,50.347202,66.510246,58.903015,31.935209,28.856207,44.371021,26.508783,65.337471,73.024513,18.054691,41.167252,69.702751,21.129347,26.898495,44.791698,56.461102,20.341518,40.618,28.813438,6.06065,26.71059,9.522658,NA,42.995998,42.858868,22.708292,45.455112,49.490284,34.435902,40.394196,36.204426,37.370052,25.72938,46.710537,22.363293,24.401882,9.751061,61.11039,50.425446,51.672321,54.676998,54.620186,24.954294,47.487289,26.137583,63.97821,39.386383,46.373688,10.49077,20.35825,61.700191,37.36433,41.165333,23.646942,22.852076,17.30479,26.816015,51.773968,40.678925,59.27066,19.768324,5.866699,24.547804,40.604668,49.217087,43.68639,23.102825,32.891575,46.309128,51.651737,48.181881,26.896282,41.362679,12.570571,62.804634,67.896576,50.644238,39.945118,65.012253,41.591434,32.133926,24.733305,65.998917,34.879787,44.74955,44.586105,60.264038,43.252766,60.099922,15.814458,31.358852,32.347149,40.190292,54.159554,44.912437,25.985603,34.553261,41.915977
17.132244,50.681751,50.635277,66.860405,58.886875,31.980572,28.907198,43.891697,27.386566,65.564682,72.885681,18.197865,41.392796,69.705574,21.196362,26.817671,42.792664,58.658447,20.44198,40.538094,29.053343,6.066733,26.728601,9.54605,NA,44.654758,42.979286,23.581383,45.31868,49.185219,34.884502,38.798267,35.742908,37.41135,25.89315,46.293423,22.189106,24.334997,9.733161,61.099312,50.406189,51.752243,54.497746,54.422764,25.104834,47.704071,26.235603,63.312008,40.398727,46.398918,10.748167,20.045391,61.228458,37.072948,41.324081,23.670021,22.728279,17.465651,26.259274,51.5658,40.771568,59.548771,19.796799,6.119038,24.811947,40.902275,49.437359,43.823666,24.587082,32.724365,47.594826,52.032001,47.912659,27.775019,41.007057,13.256083,62.607628,67.984497,51.003246,39.56052,65.116364,41.268139,32.310646,25.767242,65.907326,34.226086,46.586937,43.561523,60.304459,42.713264,60.095936,16.114271,32.263821,31.875456,39.718342,53.702377,44.317524,26.118933,35.784927,41.190716
16.567301,50.977493,50.916752,67.18322,58.867508,32.021053,28.957369,43.42226,28.347847,65.787689,72.74115,18.536177,41.638721,69.690987,21.266273,26.729109,40.65913,60.741058,20.542276,40.45454,29.294466,6.075387,26.747265,9.569763,NA,46.274025,43.09898,24.666895,45.184048,48.865898,35.339798,37.245132,35.292866,37.432793,26.016127,45.877197,22.171944,24.258831,9.713338,61.094627,50.385284,51.82914,54.325218,54.202198,25.266079,47.920433,26.331146,62.617023,41.554611,46.41766,11.163998,19.735481,60.716682,36.939846,41.479961,23.691036,22.63209,17.631657,25.723236,51.344063,40.879784,59.816738,19.828913,6.505011,25.080212,41.201706,49.658985,43.959309,26.221437,32.557934,48.822643,52.420391,47.639259,28.742605,40.665421,14.003961,62.414898,68.068611,51.365452,39.173244,65.204132,40.950287,32.506756,26.917259,65.799126,33.581047,48.262985,42.558826,60.346153,42.185196,60.073914,16.537735,33.290253,31.455286,39.241531,53.224117,43.716141,26.256344,36.953869,40.452438
16.166441,51.275433,51.190849,67.477448,58.844547,32.05732,29.006155,42.963211,29.367821,66.006088,72.589371,19.046118,41.904766,69.659348,21.338043,26.634159,38.407413,62.687923,20.642447,40.367878,29.536869,6.086344,26.766611,9.593884,NA,47.839947,43.217709,25.954603,45.051395,48.53138,35.800625,35.750595,34.855259,37.43087,26.09692,45.461311,22.304754,24.173634,9.691362,61.095573,50.363152,51.902882,54.159866,53.958755,25.439524,48.136192,26.422791,61.895466,42.846588,46.431461,11.728578,19.435669,60.17075,36.975086,41.632614,23.710554,22.563002,17.803089,25.207407,51.107903,41.002987,60.073048,19.865107,7.035693,25.351646,41.503094,49.881218,44.093525,27.990492,32.391949,49.962395,52.816307,47.361504,29.783943,40.338142,14.812596,62.226273,68.1474,51.729488,38.784576,65.276268,40.637547,32.721603,28.183191,65.678535,32.946121,49.779274,41.591244,60.389263,41.671074,60.032574,17.084549,34.421532,31.093052,38.764702,52.727005,43.108326,26.397484,38.046219,39.709515
15.923685,51.574963,51.456989,67.742683,58.817951,32.090313,29.052982,42.514847,30.421419,66.219536,72.428261,19.703035,42.190353,69.611115,21.410702,26.534563,36.056133,64.481262,20.742611,40.27877,29.780447,6.099315,26.786703,9.618495,NA,49.341198,43.335251,27.430616,44.920891,48.180912,36.265495,34.328876,34.430893,37.402897,26.135221,45.045326,22.579407,24.080021,9.666986,61.101318,50.339909,51.973335,54.001984,53.692841,25.626436,48.351246,26.509209,61.150177,44.264347,46.441544,12.432033,19.152716,59.59766,37.185421,41.781715,23.729212,22.520401,17.980183,24.71121,50.856453,41.139755,60.315956,19.905802,7.721595,25.625334,41.806625,50.103058,44.22654,29.872278,32.226021,50.985775,53.218925,47.079269,30.881208,40.025318,15.681171,62.041496,68.219345,52.094128,38.396107,65.333191,40.329617,32.954479,29.563766,65.549583,32.322254,51.141174,40.671825,60.433918,41.17329,59.970768,17.751802,35.637695,30.793516,38.292915,52.213814,42.49445,26.541819,39.048473,38.971504
15.832263,51.875458,51.714848,67.979332,58.788025,32.121124,29.097332,42.077255,31.484198,66.427849,72.255402,20.482389,42.494606,69.546829,21.483391,26.432322,33.626331,66.106529,20.84292,40.188004,30.024897,6.114002,26.807602,9.643661,NA,50.76894,43.451385,29.077312,44.79266,47.814018,36.732758,32.992619,34.020412,37.347179,26.131647,44.629082,22.98711,23.978937,9.63995,61.111088,50.315414,52.040386,53.851704,53.405033,25.827814,48.565575,26.589228,60.384674,45.794632,46.448841,13.264677,18.893183,59.005299,37.573723,41.926994,23.747679,22.50349,18.16312,24.234037,50.588905,41.287979,60.54369,19.951403,8.572083,25.900412,42.112499,50.323269,44.358582,31.838953,32.059757,51.867023,53.627308,46.79248,32.014095,39.72678,16.609793,61.860264,68.282951,52.458347,38.009724,65.375069,40.026257,33.204594,31.055784,65.416016,31.709908,52.356831,39.813152,60.48024,40.693958,59.887512,18.533714,36.915848,30.559698,37.831303,51.687801,41.87529,26.688705,39.948368,38.249039
15.885373,52.176258,51.964348,68.188431,58.755424,32.150867,29.138773,41.650307,32.533134,66.630966,72.068192,21.360886,42.816357,69.467056,21.555395,26.329552,31.141512,67.552299,20.943529,40.096493,30.269732,6.130112,26.829361,9.669435,NA,52.116631,43.565903,30.873404,44.666817,47.430504,37.200775,31.752941,33.62429,37.263138,26.087626,44.212749,23.518745,23.87159,9.610007,61.124184,50.289322,52.103924,53.708988,53.096138,26.044329,48.779217,26.66188,59.603191,47.421265,46.453972,14.217305,18.663614,58.402172,38.13858,42.068207,23.766649,22.511219,18.352039,23.775311,50.304527,41.445103,60.754585,20.0023,9.594705,26.176109,42.420895,50.540459,44.489899,33.85825,31.89283,52.583405,54.040474,46.50108,33.160191,39.442139,17.599636,61.682289,68.336739,52.821373,37.627556,65.401756,39.727295,33.471107,32.653065,65.281166,31.109133,53.436169,39.027164,60.528328,40.234718,59.782028,19.421558,38.230721,30.392859,37.384872,51.152622,41.252098,26.837467,40.735683,37.553642
16.076902,52.476715,52.205708,68.371422,58.721127,32.180557,29.176973,41.233604,33.54734,66.829033,71.864059,22.317467,43.154144,69.37233,21.626167,26.228317,28.627611,68.810112,21.044548,40.005234,30.514349,6.147359,26.851995,9.695845,NA,53.379734,43.678596,32.794205,44.54343,47.030499,37.668095,30.619566,33.242775,37.151367,26.005302,43.796947,24.165131,23.759365,9.576932,61.140041,50.261139,52.163876,53.573669,52.767227,26.276279,48.992271,26.72644,58.810627,49.125248,46.457218,15.281353,18.470713,57.797054,38.874111,42.205135,23.786823,22.542255,18.547043,23.33453,50.002674,41.608368,60.947277,20.058903,10.794484,26.45178,42.731949,50.753181,44.620701,35.895512,31.725014,53.115585,54.457462,46.205006,34.295502,39.170818,18.653048,61.50737,68.379227,53.182701,37.251934,65.412895,39.432659,33.753143,34.345387,65.14785,30.519646,54.389973,38.3251,60.578255,39.796597,59.653721,20.403816,39.55547,30.292505,36.95834,50.612255,40.626591,26.987469,41.402821,36.897606
16.402031,52.776173,52.439423,68.529907,58.686363,32.211014,29.21172,40.826473,34.508591,67.022369,71.640541,23.334072,43.506237,69.263184,21.695347,26.130474,26.112829,69.874252,21.146025,39.915325,30.758121,6.165462,26.875486,9.722895,NA,54.555405,43.789276,34.812157,44.422558,46.614456,38.133568,29.600903,32.875877,37.013668,25.887472,43.382786,24.91715,23.643757,9.540548,61.158184,50.230259,52.220207,53.445446,52.419651,26.523573,49.204842,26.782465,58.012516,50.884979,46.458523,16.448862,18.321421,57.198639,39.769951,42.337582,23.808887,22.594997,18.748198,22.911322,49.682838,41.775093,61.120823,20.121641,12.173182,26.726917,43.045731,50.96003,44.751183,37.915974,31.556227,53.447849,54.877419,45.904213,35.395138,38.912056,19.77356,61.335449,68.408974,53.542095,36.885342,65.407921,39.142376,34.049816,36.11768,65.018303,29.940918,55.229107,37.717445,60.630058,39.37991,59.502182,21.466585,40.862488,30.256441,36.555988,50.070896,40.000988,27.138165,41.945068,36.293751
16.857651,53.073975,52.666298,68.665398,58.6525,32.242805,29.242916,40.427921,35.401718,67.211479,71.395447,24.396198,43.870659,69.140137,21.762749,26.03755,23.627285,70.741554,21.247915,39.827911,31.000546,6.184141,26.899757,9.750563,NA,55.642231,43.897781,36.897644,44.304253,46.183151,38.596382,28.704147,32.523315,36.853024,25.737524,42.971901,25.765766,23.526283,9.500741,61.178223,50.195999,52.27293,53.323898,52.055054,26.785688,49.417015,26.829803,57.214939,52.676552,46.457447,17.712221,18.22296,56.615162,40.811501,42.465378,23.8335,22.667614,18.955555,22.505482,49.344635,41.942875,61.27475,20.190979,13.728607,27.001183,43.362206,51.15974,44.88147,39.887001,31.386541,53.568218,55.299614,45.598656,36.434063,38.664959,20.965776,61.166611,68.424515,53.89954,36.530357,65.386147,38.856556,34.360287,37.949677,64.894104,29.372236,55.963902,37.213913,60.683723,38.984215,59.327171,22.594238,42.12431,30.280817,36.181522,49.532841,39.377949,27.289148,42.360573,35.755211
17.442541,53.369499,52.887428,68.77906,58.620892,32.276253,29.270603,40.036633,36.214775,67.397011,71.126915,25.493217,44.245232,69.0037,21.828356,25.950663,21.202509,71.411072,21.350079,39.744198,31.241339,6.20311,26.924696,9.7788,NA,56.639992,44.004005,39.020046,44.188553,45.737648,39.056046,27.935333,32.184483,36.673565,25.559359,42.566498,26.701923,23.408405,9.457467,61.19976,50.157669,52.322094,53.20853,51.675343,27.06168,49.62883,26.868597,56.424446,54.474186,46.453239,19.06366,18.182745,56.054012,41.98035,42.588394,23.86128,22.758127,19.169144,22.116993,48.987816,42.109764,61.409073,20.267416,15.454009,27.274395,43.68124,51.351257,45.011631,41.779942,31.216167,53.468513,55.723492,45.288322,37.38789,38.428505,22.235086,61.001095,68.424377,54.255222,36.189575,65.346825,38.575394,34.683781,39.81625,64.776176,28.812782,56.603737,36.823322,60.739182,38.608345,59.128586,23.77034,43.314449,30.360203,35.837986,49.002384,38.760517,27.440149,42.650036,35.295158
18.157259,53.662155,53.104237,68.87159,58.59272,32.311462,29.29497,39.650967,36.939022,67.579735,70.833519,26.618486,44.627625,68.854523,21.892281,25.870481,18.870794,71.88385,21.452301,39.66539,31.480515,6.222075,26.950144,9.807527,NA,57.549503,44.107883,41.14896,44.075512,45.279243,39.512295,27.29937,31.858448,36.480492,25.357309,42.169373,27.716362,23.291466,9.410769,61.222359,50.114609,52.367817,53.098774,51.282642,27.350168,49.840279,26.89925,55.647964,56.250774,46.444847,20.494532,18.208208,55.521385,43.254887,42.706562,23.892786,22.864519,19.38899,21.746025,48.612259,42.274391,61.524208,20.35148,17.337616,27.546537,44.00259,51.533783,45.141663,43.571457,31.045427,53.144341,56.148674,44.973251,38.233658,38.20158,23.587173,60.839245,68.407135,54.609436,35.865532,65.289246,38.299129,35.019592,41.688404,64.664749,28.261684,57.156853,36.55341,60.79631,38.250488,58.906456,24.978678,44.408211,30.487682,35.527657,48.483669,38.152012,27.591017,42.81628,34.926514
19.003757,53.951382,53.318459,68.94313,58.568844,32.348392,29.316374,39.269001,37.568737,67.760506,70.514297,27.769215,45.015427,68.693382,21.954741,25.797228,16.664375,72.162651,21.554312,39.592697,31.718382,6.240735,26.975918,9.836643,NA,58.372482,44.209427,43.255447,43.965179,44.809437,39.964993,26.800011,31.54394,36.279945,25.136017,41.783936,28.799408,23.176632,9.360763,61.245461,50.066257,52.410252,52.994034,50.879223,27.649366,50.051304,26.922384,54.892746,57.978447,46.431034,21.994465,18.30652,55.021976,44.610958,42.819893,23.928499,22.984819,19.615103,21.392923,48.21793,42.435982,61.620884,20.443724,19.362377,27.817713,44.325928,51.70681,45.271503,45.244236,30.874714,52.595016,56.574944,44.653568,38.950508,37.98299,25.0273,60.681446,68.371376,54.962517,35.560627,65.212837,38.02803,35.367069,43.53474,64.559326,27.7181,57.630306,36.41053,60.854939,37.908325,58.660889,26.204369,45.383389,30.654974,35.252007,47.980568,37.555901,27.741699,42.863693,34.661629
19.984684,54.236664,53.532139,68.993385,58.549717,32.386898,29.335358,38.888626,38.100903,67.940208,70.168785,28.946074,45.406204,68.521362,22.016012,25.730705,14.614542,72.251694,21.655827,39.527267,31.955463,6.258776,27.001823,9.866025,NA,59.111485,44.308712,45.313129,43.857609,44.329849,40.41404,26.439827,31.239401,36.078949,24.900267,41.414188,29.940832,23.064869,9.307625,61.268368,50.012249,52.449615,52.893723,50.467411,27.957108,50.261787,26.938778,54.16626,59.629208,46.410469,23.550571,18.484251,54.558762,46.022602,42.928509,23.968821,23.117182,19.847471,21.058157,47.804893,42.594334,61.699982,20.544708,21.505957,28.08812,44.650841,51.870106,45.401024,46.787121,30.704447,51.823448,57.002258,44.329506,39.520248,37.77153,26.559397,60.528099,68.315773,55.314724,35.277054,65.117264,37.762363,35.725578,45.323185,64.45874,27.181303,58.030109,36.399254,60.914856,37.579174,58.392063,27.434849,46.220886,30.852604,35.011658,47.496525,36.975658,27.892179,42.797756,34.511917
21.102449,54.517536,53.747585,69.02169,58.535313,32.426792,29.352652,38.507679,38.534763,68.119713,69.796989,30.152559,45.797565,68.339874,22.076426,25.670364,12.750661,72.156395,21.756586,39.470173,32.19239,6.275887,27.027658,9.895531,NA,59.769817,44.405884,47.299091,43.752842,43.842194,40.859329,26.220161,30.943037,35.88525,24.654812,41.06472,31.129803,22.956898,9.251567,61.290192,49.95248,52.486153,52.797279,50.049511,28.270901,50.471573,26.949287,53.476093,61.175568,46.381836,25.146864,18.746965,54.132847,47.462742,43.032627,24.014059,23.259932,20.086063,20.742275,47.373249,42.749725,61.762436,20.655006,23.741062,28.358009,44.976875,52.023739,45.530067,48.194729,30.535049,50.835892,57.43071,44.001427,39.927776,37.566006,28.184992,60.379551,68.23912,55.666153,35.016735,65.002419,37.502369,36.09449,47.022747,64.361183,26.650797,58.361431,36.521957,60.975845,37.260117,58.100208,28.660645,46.905144,31.070116,34.806343,47.034451,36.414623,28.04244,42.62463,34.487473
